Date,BondCode,ShortName,Issuer,IssuingDate,MaturityDate,Tenor,CurrencyDenomination,AmountOfIssuance,Coupon,IRR,EarlyRedemption,NonCallPeriodYearxCallFrequencyYear,SecuritiesUnderwriterOrFinancialConsultingCompany,LiquidityProvider,ISIN,BondDatabase
20260905,F04314,P17NIF3,Nomura International Funding Pte. Ltd.,20170920,20470920,30,USD,150000000,0,4.3,Applicable,5.000 x 1.000,Chinatrust BankE.SUN BankSinoPac Securities,E.SUN Bank,XS1678463198,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0030&MONYR_REG=201709&BOND_ID=F04314&KIND=A
20260905,F10303,P17QNBF1,QNB Finance Ltd,20170927,20470927,30,USD,630000000,0,5,Applicable,5.000 x 5.000,Standard Chartered,Standard Chartered,XS1685641711,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0080&MONYR_REG=201709&BOND_ID=F10303&KIND=A
20260905,F11604,P17ADCB4,ADCB Finance (Cayman) Limited,20170929,20470929,30,USD,220000000,0,4.7,Applicable,5.000 x 5.000,E. Sun SecuritiesMasterLink,Taishin Securities,XS1687992765,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0093&MONYR_REG=201709&BOND_ID=F11604&KIND=A
20260905,F01009,P17KEXIM2,The Export-Import Bank of Korea,20171011,20471011,30,USD,200000000,0,4.05,Applicable,5.000 x 5.000,E.SUN BankFubon Seurities,E.SUN Bank,XS1689534615,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0003&MONYR_REG=201710&BOND_ID=F01009&KIND=A
20260905,F02425,P17DBSG3,Deutsche Bank Aktiengesellschaft Singapore Branch,20171011,20471011,30,USD,220000000,0,4.4,Applicable,5.000 x 5.000,Bank of TaiwanCapital SecuritiesDeutscheBankAGTPETaipei Fubon BankYuanta Securities Co,DeutscheBankAGTPE,XS1693959774,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0012&MONYR_REG=201710&BOND_ID=F02425&KIND=A
20260905,F09503,P17HKE1,Hongkong Electric Finance Limited,20171012,20471012,30,USD,400000000,0,4.375,Applicable,5.000 x 1.000,BNP PARIBAS TAIWAN,BNP PARIBAS TAIWAN,XS1684256602,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0071&MONYR_REG=201710&BOND_ID=F09503&KIND=A
20260905,F05207,P17MBB2,Malayan Banking Berhad,20171019,20471019,30,USD,300000000,0,4.4,Applicable,5.000 x 1.000,BNP PARIBAS TAIWANKGI SecuritiesYuanta Securities Co,KGI Securities,XS1694272243,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0034&MONYR_REG=201710&BOND_ID=F05207&KIND=A
20260905,F03512,P17UBSLN3,UBS AG London Branch,20171024,20471024,30,USD,190000000,0,4.15,Applicable,5.000 x 1.000,SinoPac SecuritiesYuanta Securities Co,Yuanta Securities Co,XS1694652584,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0022&MONYR_REG=201710&BOND_ID=F03512&KIND=A
20260905,F03806,P17UOB1,United Overseas Bank Limited,20171026,20471026,30,USD,50000000,0,4,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS1698325526,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0025&MONYR_REG=201710&BOND_ID=F03806&KIND=A
20260905,F13001,P17TBB1,臺灣中小企業銀行股份有限公司,20171027,20471027,30,USD,120000000,0,4.1,Applicable,5.000 x 1.000,KGI Bank,KGI Bank,TW000F130018,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F13001&bond_kind=3&bond_subn=%24M00000001&bond_yrn=106-3&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=2834&monyr_reg=202608&pg=&step=0&tg=
20260905,F04017,P17JPMC4,JPMorgan Chase &amp; Co.,20171103,20471103,30,USD,192000000,0,4.25,Applicable,5.000 x 5.000,Cathay United BankE.SUN Bank,E.SUN Bank,XS1451173212,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201711&BOND_ID=F04017&KIND=A
20260905,F09808,P17MUFGB5,MUFG Bank Ltd.,20171106,20471106,30,USD,120000000,0,4.15,Applicable,5.000 x 3.000,E.SUN BankMasterLinkTaipei Fubon Bank,Taishin Securities,XS1707703408,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0074&MONYR_REG=201711&BOND_ID=F09808&KIND=A
20260905,F02812,P17ESUN2,玉山商業銀行股份有限公司,20171121,20471121,30,USD,135000000,0,4.1,Applicable,5.000 x 1.000,E.SUN Banksell the bond itself,Yuanta Securities Co,TW000F028121,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F02812&bond_kind=3&bond_subn=%24M00000001&bond_yrn=106-2&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5847&monyr_reg=202609&pg=&step=0&tg=
20260905,F02620,P17CACIB4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,20171122,20471122,30,USD,75000000,0,4.1,Applicable,5.000 x 1.000,Cathay United BankYuanta Securities Co,Yuanta Securities Co,XS1566945090,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0014&MONYR_REG=201711&BOND_ID=F02620&KIND=A
20260905,F04205,P17CUB2,國泰世華商業銀行股份有限公司,20171124,20471124,30,USD,300000000,0,4.1,Applicable,5.000 x 1.000,Cathay United Banksell the bond itself,Yuanta Securities Co,TW000F042056,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F04205&bond_kind=3&bond_subn=%24M00000001&bond_yrn=106-3&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5835&monyr_reg=202608&pg=&step=0&tg=
20260905,F13101,P17WBC1,Westpac Banking Corporation,20171128,20471128,30,USD,570000000,0,4.2,Applicable,7.000 x 7.000,Cathay United BankE.SUN BankTaipei Fubon Bank,E.SUN Bank,XS1720964417,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0105&MONYR_REG=201711&BOND_ID=F13101&KIND=A
20260905,F03807,P17UOB2,United Overseas Bank Limited,20171129,20471129,30,USD,55000000,0,4,Applicable,5.000 x 1.000,Chinatrust BankKGI Securities,KGI Securities,XS1719434851,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0025&MONYR_REG=201711&BOND_ID=F03807&KIND=A
20260905,F06406,P17TPFB2,台北富邦商業銀行股份有限公司,20171204,20471204,30,USD,100000000,0,4.1,Applicable,5.000 x 1.000,Taipei Fubon Banksell the bond itself,Taishin Securities,TW000F064068,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F06406&bond_kind=3&bond_subn=%24M00000001&bond_yrn=106-5&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5836&monyr_reg=202608&pg=&step=0&tg=
20260905,F03513,P17UBSLN4,UBS AG London Branch,20171205,20471205,30,USD,170000000,0,4.21,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS1720950895,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0022&MONYR_REG=201712&BOND_ID=F03513&KIND=A
20260905,F13201,P17HBFR1,HSBC France,20171206,20471206,30,USD,90000000,0,4.25,Applicable,5.000 x 1.000,E.SUN BankHSBC Bank(Taiwan)Ltd,E.SUN Bank,FR0013298296,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0106&MONYR_REG=201712&BOND_ID=F13201&KIND=A
20260905,F02921,P17GS4,The Goldman Sachs Group Inc.,20171207,20471207,30,USD,140000000,0,4.4,Applicable,5.000 x 1.000,E.SUN BankKGI SecuritiesYuanta Securities Co,KGI Securities,XS1610702117,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0016&MONYR_REG=201712&BOND_ID=F02921&KIND=A
20260905,F04315,P17NIF4,Nomura International Funding Pte. Ltd.,20171208,20471208,30,USD,170000000,0,4.35,Applicable,5.000 x 1.000,MasterLinkNational SecuritiesSinoPac SecuritiesYuanta Securities Co,E.SUN Bank,XS1726149658,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0030&MONYR_REG=201712&BOND_ID=F04315&KIND=A
20260905,F11605,P18ADCB1,ADCB Finance (Cayman) Limited,20180118,20480118,30,USD,540000000,0,4.75,Applicable,5.000 x 7.000,National SecuritiesSinoPac Securities,SinoPac Securities,XS1748455570,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0093&MONYR_REG=201801&BOND_ID=F11605&KIND=A
20260905,F03206,P18BACR1,Barclays Bank PLC,20180119,20480119,30,USD,670000000,0,4.25,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,Cathay United Bank,XS1683848664,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0019&MONYR_REG=201801&BOND_ID=F03206&KIND=A
20260905,F11303,P18FAB1,First Abu Dhabi Bank,20180122,20480122,30,USD,610000000,0,4.7,Applicable,5.000 x 5.000,CACIB TaipeiKGI SecuritiesSG Securities TaipeiStandard Chartered,Standard Chartered,XS1753770269,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0090&MONYR_REG=201801&BOND_ID=F11303&KIND=A
20260905,F10304,P18QNBF1,QNB Finance Ltd,20180123,20480123,30,USD,720000000,0,5.15,Applicable,5.000 x 5.000,Capital SecuritiesStandard Chartered,Standard Chartered,XS1748458244,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0080&MONYR_REG=201801&BOND_ID=F10304&KIND=A
20260905,F02236,P18SG1,Societe Generale,20180124,20480124,30,USD,440000000,0,4.2,Applicable,5.000 x 1.000,BANK SINOPACCapital SecuritiesCathay United BankE.SUN BankFubon SeuritiesKGI BankSG Securities Taipei,E.SUN Bank,XS1718906750,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0010&MONYR_REG=201801&BOND_ID=F02236&KIND=A
20260905,F05417,P18NATIX1,Natixis,20180126,20480126,30,USD,600000000,0,4.2,Applicable,7.000 x 1.000,BANK SINOPACCapital SecuritiesE.SUN BankKGI Bank,KGI Bank,XS1682088395,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0037&MONYR_REG=201801&BOND_ID=F05417&KIND=A
20260905,F09809,P18MUFGB1,MUFG Bank Ltd.,20180126,20480126,30,USD,150000000,0,4.1,Applicable,5.000 x 3.000,E.SUN BankMasterLink,Taishin Securities,XS1755244446,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0074&MONYR_REG=201801&BOND_ID=F09809&KIND=A
20260905,F02426,P18DBSG1,Deutsche Bank Aktiengesellschaft Singapore Branch,20180129,20480129,30,USD,500000000,0,4.58,Applicable,5.000 x 5.000,Bank of TaiwanDeutscheBankAGTPEE.SUN BankFubon SeuritiesKGI Bank,DeutscheBankAGTPE,XS1750213024,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0012&MONYR_REG=201801&BOND_ID=F02426&KIND=A
20260905,F08710,P18BBVA1,BBVA Global Markets B.V.,20180131,20480131,30,USD,75000000,0,4.38,Applicable,5.000 x 1.000,E.SUN Bank,E.SUN Bank,XS1752854403,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0064&MONYR_REG=201801&BOND_ID=F08710&KIND=A
20260905,F08711,P18BBVA2,BBVA Global Markets B.V.,20180131,20480131,30,USD,75000000,0,4.37,Applicable,5.000 x 2.000,E.SUN Bank,E.SUN Bank,XS1752854585,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0064&MONYR_REG=201801&BOND_ID=F08711&KIND=A
20260905,F08410,P18NBC1,National Bank of Canada,20180202,20480202,30,USD,140000000,0,4.23,Applicable,5.000 x 1.000,KGI Securities,KGI Securities,XS1753917209,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0061&MONYR_REG=201802&BOND_ID=F08410&KIND=A
20260905,F03911,P18DBS1,DBS Bank Ltd.,20180202,20480202,30,USD,250000000,0,4.02,Applicable,5.000 x 1.000,National SecuritiesSinoPac SecuritiesYuanta Securities Co,SinoPac Securities,XS1748320139,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0026&MONYR_REG=201802&BOND_ID=F03911&KIND=A
20260905,F02733,P18MS1,Morgan Stanley,20180205,20480205,30,USD,100000000,0,4.35,Applicable,8.000 x 0.000,Capital SecuritiesCathay United BankTaipei Fubon Bank,Capital Securities,XS1538857530,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0015&MONYR_REG=201802&BOND_ID=F02733&KIND=A
20260905,F02922,P18GS1,The Goldman Sachs Group Inc.,20180206,20480206,30,USD,262000000,0,4.31,Applicable,5.000 x 1.000,E.SUN BankFubon SeuritiesKGI SecuritiesMasterLinkYuanta Securities Cosell the bond itself,KGI Securities,XS1610701903,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0016&MONYR_REG=201802&BOND_ID=F02922&KIND=A
20260905,F04018,P18JPMC1,JPMorgan Chase &amp; Co.,20180206,20480206,30,USD,390000000,0,4.23,Applicable,6.000 x 5.000,Cathay United BankE.SUN BankYuanta Securities Co,E.SUN Bank,XS1451146242,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201802&BOND_ID=F04018&KIND=A
20260905,F13401,P18ENBD1,Emirates NBD Bank PJSC,20180206,20480206,30,USD,285000000,0,5.2,Applicable,5.000 x 5.000,Cathay United BankStandard Charteredsell the bond itself,Cathay United Bank,XS1758692393,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0108&MONYR_REG=201802&BOND_ID=F13401&KIND=A
20260905,F05810,P18RBCLB1,Royal Bank of Canada London Branch,20180207,20480207,30,USD,120000000,0,4.02,Applicable,5.000 x 5.000,KGI SecuritiesYuanta Securities Co,KGI Securities,XS1753760112,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0040&MONYR_REG=201802&BOND_ID=F05810&KIND=A
20260905,F01121,P18CITI1,Citigroup Inc,20180209,20480209,30,USD,445000000,0,4.35,Applicable,5.000 x 1.000,Cathay United BankChinatrust BankE.SUN BankSinoPac SecuritiesTaipei Fubon BankYuanta Securities Co,Not Applicatible,XS1273449659,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=201802&BOND_ID=F01121&KIND=A
20260905,F11802,P18SMFG1,SUMITOMO MITSUI FINANCIAL GROUP INC.,20180209,20480209,30,USD,265000000,4.200,0,Applicable,10.000 x 5.000,KGI SecuritiesMasterLink,KGI Securities,XS1760636966,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0095&MONYR_REG=201802&BOND_ID=F11802&KIND=A
20260905,F10705,P18BMO1,Bank of Montreal,20180212,20480212,30,USD,250000000,0,4.2,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS1766853870,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0084&MONYR_REG=201802&BOND_ID=F10705&KIND=A
20260905,F03514,P18UBSLN1,UBS AG London Branch,20180212,20480212,30,USD,190000000,0,4.25,Applicable,5.000 x 1.000,Capital SecuritiesE.SUN BankSinoPac SecuritiesYuanta Securities Co,Yuanta Securities Co,XS1766892183,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0022&MONYR_REG=201802&BOND_ID=F03514&KIND=A
20260905,F05107,P18BOT1B,臺灣銀行股份有限公司,20180226,20480226,30,USD,470000000,0,4.07,Applicable,5.000 x 1.000,Bank of Taiwansell the bond itself,Yuanta Securities Co,TW000F051073,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F05107&bond_kind=3&bond_subn=B&bond_yrn=107-1&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5858&monyr_reg=202609&pg=&step=0&tg=
20260905,F09810,P18MUFGB2,MUFG Bank Ltd.,20180227,20480227,30,USD,200000000,0,4.35,Applicable,6.000 x 3.000,E.SUN BankMasterLink,Taishin Securities,XS1772078371,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0074&MONYR_REG=201802&BOND_ID=F09810&KIND=A
20260905,F02623,P18CACIB2,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,20180227,20480227,30,USD,155000000,0,4.3,Applicable,5.000 x 1.000,CACIB TaipeiCapital SecuritiesChinatrust BankFubon Seurities,Capital Securities,XS1334464945,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0014&MONYR_REG=201802&BOND_ID=F02623&KIND=A
20260905,F10805,P18KBN1,Kommunalbanken AS,20180227,20480227,30,USD,290000000,0,4.25,Applicable,5.000 x 10.000,BNP PARIBAS TAIWAN,BNP PARIBAS TAIWAN,XS1769934560,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0085&MONYR_REG=201802&BOND_ID=F10805&KIND=A
20260905,F04606,P18MEGA1,兆豐國際商業銀行股份有限公司,20180301,20480301,30,USD,330000000,0,4.18,Applicable,5.000 x 1.000,Mega Banksell the bond itself,KGI Securities,TW000F046065,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F04606&bond_kind=3&bond_subn=%24M00000001&bond_yrn=107-1&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5843&monyr_reg=202608&pg=&step=0&tg=
20260905,F00911,P18BNP1,BNP PARIBAS,20180306,20480306,30,USD,250000000,0,4.45,Applicable,5.000 x 2.000,BNP PARIBAS TAIWAN,BNP PARIBAS TAIWAN,XS1776012681,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0002&MONYR_REG=201803&BOND_ID=F00911&KIND=A
20260905,F13501,P18DAIWA1,Daiwa Securities Co. Ltd.,20180306,20480306,30,USD,65000000,0,4.48,Applicable,5.000 x 3.000,Cathay United BankKGI Securities,KGI Securities,XS1769384477,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0109&MONYR_REG=201803&BOND_ID=F13501&KIND=A
20260905,F05418,P18NATIX2,Natixis,20180308,20480308,30,USD,220000000,0,4.32,Applicable,7.000 x 1.000,BANK SINOPACCapital SecuritiesCathay United BankE.SUN BankKGI Bank,BANK SINOPAC,XS1700049064,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0037&MONYR_REG=201803&BOND_ID=F05418&KIND=A
20260905,F06407,P18TPFB1,台北富邦商業銀行股份有限公司,20180308,20480308,30,USD,195000000,0,4.35,Applicable,5.000 x 5.000,Taipei Fubon Banksell the bond itself,Taishin Securities,TW000F064076,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=F06407&bond_kind=3&bond_subn=%24M00000001&bond_yrn=107-2&come=2&encodeURIComponent=1&firstin=true&issuer_stock_code=5836&monyr_reg=202608&pg=&step=0&tg=
20260905,F12802,P18CFE1,Comision Federal de Electricidad,20180312,20480312,30,USD,727000000,5.000,0,Not Applicable,Not Applicable,E.SUN BankHSBC Bank(Taiwan)Ltd,E.SUN Bank,XS1773650681,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0103&MONYR_REG=201803&BOND_ID=F12802&KIND=A
20260905,F08008,P18BAC1,Bank of America Corporation,20180313,20480313,30,USD,270000000,0,4.55,Applicable,5.000 x 1.000,Cathay United BankHSBC Bank(Taiwan)LtdKGI Securities,KGI Securities,XS1788495494,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0057&MONYR_REG=201803&BOND_ID=F08008&KIND=A
20260905,F04019,P18JPMC2,JPMorgan Chase &amp; Co.,20180314,20480314,30,USD,135000000,0,4.53,Applicable,6.000 x 5.000,BANK SINOPACE.SUN Bank,E.SUN Bank,XS1451138579,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201803&BOND_ID=F04019&KIND=A
20260905,F06504,P18MHSC1,Mizuho Securities Co. Ltd.,20180316,20480316,30,USD,20000000,0,4.5,Applicable,5.000 x 1.000,Cathay United BankE.SUN Bank,E.SUN Bank,XS1776408327,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0046&MONYR_REG=201803&BOND_ID=F06504&KIND=A
20260905,F12203,P18NAB1,National Australia Bank Limited (ABN 12 004 044 937),20180319,20480319,30,USD,470000000,0,4.5,Applicable,6.000 x 6.000,Cathay United BankTaipei Fubon BankYuanta Securities Co,Cathay United Bank,XS1789630230,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0099&MONYR_REG=201803&BOND_ID=F12203&KIND=A
20260905,F13202,P18HBFR1,HSBC France,20180319,20480319,30,USD,170000000,0,4.5,Applicable,5.000 x 1.000,E.SUN BankHSBC Bank(Taiwan)Ltd,E.SUN Bank,FR0013321338,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0106&MONYR_REG=201803&BOND_ID=F13202&KIND=A
20260905,F02734,P18MS2,Morgan Stanley,20180320,20480320,30,USD,30000000,0,4.55,Applicable,8.000 x 0.000,Taipei Fubon Bank,Taipei Fubon Bank,XS1538855674,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0015&MONYR_REG=201803&BOND_ID=F02734&KIND=A
20260905,F10806,P18KBN2,Kommunalbanken AS,20180322,20480322,30,USD,150000000,0,4.25,Applicable,5.000 x 10.000,E.SUN Bank,E.SUN Bank,XS1792203934,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0085&MONYR_REG=201803&BOND_ID=F10806&KIND=A
20260905,F03515,P18UBSLN2,UBS AG London Branch,20180323,20480323,30,USD,230000000,0,4.5,Applicable,5.000 x 1.000,Cathay United BankE.SUN BankKGI SecuritiesYuanta Securities Co,KGI Securities,XS1791439174,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0022&MONYR_REG=201803&BOND_ID=F03515&KIND=A
20260905,F01122,P18CITI2,Citigroup Inc,20180326,20480326,30,USD,195000000,0,4.61,Applicable,5.000 x 1.000,Cathay United BankE.SUN BankYuanta Securities Co,E.SUN Bank,XS1273450400,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=201803&BOND_ID=F01122&KIND=A
