matrix_code,item,sub_item,obs_month,value,unit,vintage
EG51M01,遠期信用狀美金利率（年息）,,2024-10-01,8.6,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2024-11-01,32.43,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2024-11-01,32.53,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2024-11-01,32.457,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2024-11-01,32.364,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2024-11-01,8.4,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2024-12-01,32.73,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2024-12-01,32.83,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2024-12-01,32.781,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2024-12-01,32.574,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2024-12-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-01-01,32.65,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-01-01,32.75,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-01-01,32.682,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-01-01,32.881,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-01-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-02-01,32.78,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-02-01,32.88,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-02-01,32.82,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-02-01,32.806,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-02-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-03-01,33.15,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-03-01,33.25,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-03-01,33.182,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-03-01,32.984,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-03-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-04-01,31.95,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-04-01,32.05,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-04-01,32.017,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-04-01,32.64,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-04-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-05-01,29.86,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-05-01,29.96,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-05-01,29.929,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-05-01,30.208,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-05-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-06-01,29.28,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-06-01,29.38,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-06-01,29.902,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-06-01,29.694,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-06-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-07-01,29.78,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-07-01,29.88,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-07-01,29.916,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-07-01,29.323,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-07-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-08-01,30.55,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-08-01,30.65,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-08-01,30.605,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-08-01,30.179,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-08-01,8.2,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-09-01,30.4,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-09-01,30.5,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-09-01,30.469,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-09-01,30.39,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-09-01,7.95,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-10-01,30.68,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-10-01,30.78,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-10-01,30.749,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-10-01,30.633,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-10-01,7.7,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-11-01,31.35,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-11-01,31.45,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-11-01,31.408,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-11-01,31.17,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-11-01,7.7,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2025-12-01,31.39,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2025-12-01,31.49,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2025-12-01,31.438,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2025-12-01,31.391,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2025-12-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-01-01,31.41,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-01-01,31.51,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-01-01,31.468,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-01-01,31.54,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-01-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-02-01,31.18,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-02-01,31.28,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-02-01,31.251,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-02-01,31.51,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-02-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-03-01,31.97,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-03-01,32.07,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-03-01,31.98,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-03-01,31.853,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-03-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-04-01,31.62,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-04-01,31.72,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-04-01,31.648,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-04-01,31.663,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-04-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-05-01,31.31,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-05-01,31.41,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-05-01,31.384,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-05-01,31.508,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-05-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-06-01,31.8,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-06-01,31.9,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-06-01,31.837,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-06-01,31.618,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-06-01,7.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2026-07-01,32.26,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2026-07-01,32.36,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2026-07-01,32.292,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2026-07-01,32.207,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2026-07-01,7.5,pct_pa,2026-08-27
EG55M01,10天,買入匯率,1991-11-01,25.71,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1991-11-01,25.82,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1991-11-01,25.75,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1991-11-01,25.88,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1991-11-01,25.78,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1991-11-01,25.93,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1991-11-01,25.84,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1991-11-01,25.99,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1991-11-01,25.86,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1991-11-01,26.04,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1991-11-01,25.95,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1991-11-01,26.14,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1991-12-01,25.71,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1991-12-01,25.81,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1991-12-01,25.72,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1991-12-01,25.84,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1991-12-01,25.76,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1991-12-01,25.89,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1991-12-01,25.79,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1991-12-01,25.94,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1991-12-01,25.82,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1991-12-01,25.97,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1991-12-01,25.9,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1991-12-01,26.1,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-01-01,24.96,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-01-01,25.08,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-01-01,24.99,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-01-01,25.13,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-01-01,25.02,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-01-01,25.2,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-01-01,25.05,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-01-01,25.24,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-01-01,25.08,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-01-01,25.3,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-01-01,25.14,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-01-01,25.38,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-02-01,25.1,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-02-01,25.22,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-02-01,25.12,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-02-01,25.26,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-02-01,25.15,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-02-01,25.32,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-02-01,25.18,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-02-01,25.37,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-02-01,25.21,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-02-01,25.4,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-02-01,25.27,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-02-01,25.48,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-03-01,25.48,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-03-01,25.6,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-03-01,25.49,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-03-01,25.63,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-03-01,25.53,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-03-01,25.7,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-03-01,25.55,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-03-01,25.73,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-03-01,25.58,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-03-01,25.78,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-03-01,25.65,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-03-01,25.86,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-04-01,25.19,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-04-01,25.32,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-04-01,25.23,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-04-01,25.38,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-04-01,25.27,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-04-01,25.43,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-04-01,25.31,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-04-01,25.48,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-04-01,25.35,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-04-01,25.55,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-04-01,25.43,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-04-01,25.68,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-05-01,24.84,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-05-01,24.94,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-05-01,24.89,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-05-01,25.06,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-05-01,24.9,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-05-01,25.12,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-05-01,24.92,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-05-01,25.16,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-05-01,24.97,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-05-01,25.23,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-05-01,25.0,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-05-01,25.3,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-06-01,24.58,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-06-01,24.68,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-06-01,24.57,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-06-01,24.8,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-06-01,24.59,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-06-01,24.83,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-06-01,24.62,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-06-01,24.91,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-06-01,24.65,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-06-01,24.99,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-06-01,24.7,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-06-01,25.08,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-07-01,24.89,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-07-01,25.03,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-07-01,24.81,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-07-01,25.09,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-07-01,24.82,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-07-01,25.13,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-07-01,24.84,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-07-01,25.19,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-07-01,24.86,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-07-01,25.23,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-07-01,24.87,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-07-01,25.31,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-08-01,24.95,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-08-01,25.18,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-08-01,24.96,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-08-01,25.2,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-08-01,24.98,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-08-01,25.28,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-08-01,25.0,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-08-01,25.33,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-08-01,25.02,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-08-01,25.38,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-08-01,25.05,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-08-01,25.52,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-09-01,25.11,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-09-01,25.3,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-09-01,25.13,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-09-01,25.34,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-09-01,25.14,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-09-01,25.46,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-09-01,25.16,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-09-01,25.56,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-09-01,25.18,TWD per USD,2026-08-27
EG55M01,120天,賣出匯率,1992-09-01,25.65,TWD per USD,2026-08-27
EG55M01,180天,買入匯率,1992-09-01,25.23,TWD per USD,2026-08-27
EG55M01,180天,賣出匯率,1992-09-01,25.77,TWD per USD,2026-08-27
EG55M01,10天,買入匯率,1992-10-01,25.31,TWD per USD,2026-08-27
EG55M01,10天,賣出匯率,1992-10-01,25.42,TWD per USD,2026-08-27
EG55M01,30天,買入匯率,1992-10-01,25.35,TWD per USD,2026-08-27
EG55M01,30天,賣出匯率,1992-10-01,25.49,TWD per USD,2026-08-27
EG55M01,60天,買入匯率,1992-10-01,25.38,TWD per USD,2026-08-27
EG55M01,60天,賣出匯率,1992-10-01,25.57,TWD per USD,2026-08-27
EG55M01,90天,買入匯率,1992-10-01,25.4,TWD per USD,2026-08-27
EG55M01,90天,賣出匯率,1992-10-01,25.67,TWD per USD,2026-08-27
EG55M01,120天,買入匯率,1992-10-01,25.42,TWD per USD,2026-08-27
